CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance;Region;Age;BikeBuyer;BirthDateDay;BirthDateMonth;BirthDateYear;AgeRange
19668;612;AW00019668;;Erick;C;Patel;0;M;;M;erick2@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;7836 Roux Court;;557-555-0134;6/20/2008;1-2 Miles;North America;46;0;12;10;1978;40-50
19669;638;AW00019669;;Hailey;;Hill;0;S;;F;hailey61@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;5587 Esperanza;;288-555-0157;12/26/2007;5-10 Miles;North America;46;0;27;4;1978;40-50
19670;301;AW00019670;;Erik;S;Gutierrez;0;S;;M;erik11@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;2;9919 Macarthur Avenue;;725-555-0195;9/14/2007;5-10 Miles;North America;46;1;16;3;1978;40-50
19671;311;AW00019671;;Michael;B;Davis;0;M;;M;michael37@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;2;2144 San Rafael;;172-555-0156;9/27/2007;5-10 Miles;North America;46;1;2;7;1978;40-50
19679;312;AW00019679;;Erick;C;Rana;0;M;;M;erick11@adventure-works.com;60000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;255 Mt. Orange Ct.;;738-555-0129;9/11/07;1-2 Miles;North America;53;1;11;3;1971;51-60
19680;543;AW00019680;;Jan;;King;0;M;;F;jan16@adventure-works.com;60000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;5220 Mountain Spring Rd.;;133-555-0114;9/24/2007;0-1 Miles;North America;52;1;3;12;1971;51-60
19682;623;AW00019682;;Eric;;Kumar;0;M;;M;eric36@adventure-works.com;50000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;4255 Detroit Ave;;589-555-0121;9/15/2007;0-1 Miles;North America;52;1;7;8;1972;51-60
19683;545;AW00019683;;Marcus;;Parker;0;M;;M;marcus45@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3478 Hillside Way;;496-555-0122;9/2/07;0-1 Miles;North America;52;1;7;1;1972;51-60
19684;631;AW00019684;;Alexandra;;Lee;0;S;;F;alexandra86@adventure-works.com;90000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;0;1;7942 C Mt. Hood;;788-555-0170;9/24/2007;10+ Miles;North America;60;0;3;9;1964;51-60
19685;300;AW00019685;;Brandy;C;Perez;0;M;;F;brandy17@adventure-works.com;110000;3;2;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;4;993 Piedmont Dr.;;523-555-0117;4/16/2008;1-2 Miles;North America;60;0;16;3;1964;51-60
19686;314;AW00019686;;Charles;D;Hernandez;0;M;;M;charles30@adventure-works.com;130000;2;2;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;2245 Fairfield Ave;;141-555-0148;2/14/2008;0-1 Miles;North America;60;0;21;6;1964;51-60
19687;345;AW00019687;;Connor;;Coleman;0;M;;M;connor2@adventure-works.com;130000;3;2;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;3;4211 Eastgate Avenue;;535-555-0112;12/1/07;0-1 Miles;North America;60;1;1;6;1964;51-60
19688;352;AW00019688;;Timothy;;Baker;0;M;;M;timothy33@adventure-works.com;70000;4;3;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;0;0;444 Northstar Drive;;506-555-0126;1/10/08;0-1 Miles;North America;68;0;12;2;1956;61-70
19690;369;AW00019690;;Robert;C;White;0;S;;M;robert71@adventure-works.com;170000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;0;3;3269 Fourth St.;;238-555-0112;12/6/07;1-2 Miles;North America;90;1;22;5;1934;81-90
19691;638;AW00019691;;Gabriella;;Cox;0;S;;F;gabriella8@adventure-works.com;90000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;0;2;2559 Sequoia Woods Pl;;435-555-0154;12/3/07;2-5 Miles;North America;61;1;4;3;1963;61-70
19692;300;AW00019692;;Aaron;;Edwards;0;M;;M;aaron34@adventure-works.com;110000;4;2;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;4;663 Contra Loma Blvd.;;355-555-0115;12/4/07;1-2 Miles;North America;61;0;15;11;1963;61-70
19693;68;AW00019693;;Kayla;;Foster;0;M;;F;kayla40@adventure-works.com;80000;5;4;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;3;8421 St. Francis;;363-555-0115;11/21/2007;5-10 Miles;North America;61;0;28;12;1962;61-70
19694;614;AW00019694;;Stephanie;;Perez;0;M;;F;stephanie57@adventure-works.com;100000;1;2;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;3;6888 Relief Valley Ct.;;553-555-0146;1/28/2008;5-10 Miles;North America;62;0;14;9;1962;61-70
19695;546;AW00019695;;Angel;D;Gonzalez;0;M;;M;angel31@adventure-works.com;100000;1;2;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;3;4930 Virginia Hills Drive;;532-555-0122;8/11/07;1-2 Miles;North America;61;0;18;12;1962;61-70
19696;316;AW00019696;;Adam;M;Patterson;0;M;;M;adam8@adventure-works.com;120000;1;3;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;4;2235 Craig Drive;;611-555-0183;12/4/07;5-10 Miles;North America;62;1;9;2;1962;61-70
19697;326;AW00019697;;Isabella;C;Wood;0;S;;F;isabella13@adventure-works.com;120000;1;3;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;4;7941 Cristobal;;752-555-0172;12/28/2007;5-10 Miles;North America;62;1;28;5;1962;61-70
19698;359;AW00019698;;Stephanie;J;Barnes;0;M;;F;stephanie30@adventure-works.com;130000;1;3;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;0;4151 Olivera;;181-555-0198;12/20/2007;0-1 Miles;North America;62;1;2;5;1962;61-70
19699;641;AW00019699;;Stephanie;;James;0;M;;F;stephanie23@adventure-works.com;90000;4;3;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;2696 Santa Rita Dr.;;685-555-0141;4/15/2008;1-2 Miles;North America;63;0;12;5;1961;61-70
19700;302;AW00019700;;Gabriel;;Hall;0;M;;M;gabriel52@adventure-works.com;110000;1;3;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;4;4173 Rockledge Lane;;198-555-0112;3/2/08;5-10 Miles;North America;63;0;13;7;1961;61-70
19701;635;AW00019701;;Arianna;;Wood;0;M;;F;arianna2@adventure-works.com;60000;2;0;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;0;2;7632 Greenhills Circle;;743-555-0131;9/23/2007;1-2 Miles;North America;69;1;21;6;1955;61-70
19702;361;AW00019702;;Edward;;Diaz;0;M;;M;edward70@adventure-works.com;60000;2;0;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;0;2;9369 Alovera Road;;506-555-0128;11/22/2007;5-10 Miles;North America;69;0;2;10;1955;61-70
19703;300;AW00019703;;Katelyn;E;Baker;0;M;;F;katelyn40@adventure-works.com;60000;2;0;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;0;2;9714 Stroer Lane;;771-555-0166;8/22/2007;5-10 Miles;North America;69;0;2;10;1955;61-70
19704;51;AW00019704;;Nathan;F;Collins;0;M;;M;nathan32@adventure-works.com;60000;2;0;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;0;2;2708 Saclan Terr.;;292-555-0132;1/27/2008;1-2 Miles;North America;69;1;26;6;1955;61-70
19706;631;AW00019706;;Benjamin;M;Diaz;0;S;;M;benjamin23@adventure-works.com;80000;3;2;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;0;3280 Oil Road;;321-555-0185;12/28/2007;5-10 Miles;North America;69;1;12;10;1955;61-70
19708;310;AW00019708;;April;;Luo;0;M;;F;april5@adventure-works.com;80000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;4575 Shannondale Drive;;223-555-0162;12/12/07;1-2 Miles;North America;89;1;9;9;1935;81-90
19709;71;AW00019709;;Christian;V;Martin;0;M;;M;christian50@adventure-works.com;40000;3;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;0;2;2606 Lacanda;;178-555-0122;1/1/08;5-10 Miles;North America;88;0;20;5;1936;81-90
19710;60;AW00019710;;Arianna;S;Gonzales;0;S;;F;arianna15@adventure-works.com;80000;5;4;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;3;7886 Ruth Drive;;223-555-0195;5/22/2008;5-10 Miles;North America;64;1;7;10;1960;61-70
19711;545;AW00019711;;Devin;;Cooper;0;S;;M;devin76@adventure-works.com;100000;3;2;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;0;4;4831 Via Del Sol;;976-555-0180;7/12/08;1-2 Miles;North America;63;0;25;11;1960;61-70
19712;633;AW00019712;;Eric;W;Phillips;0;M;;M;eric48@adventure-works.com;100000;0;3;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;0;3610 Barberry Court;;803-555-0139;12/21/2007;5-10 Miles;North America;63;0;23;11;1960;61-70
19713;634;AW00019713;;Morgan;D;Stewart;0;M;;F;morgan46@adventure-works.com;100000;0;3;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;1;7882 Las Lomas Way;;345-555-0128;8/5/07;1-2 Miles;North America;64;0;8;8;1960;61-70
19714;315;AW00019714;;Angela;D;Price;0;S;;F;angela2@adventure-works.com;120000;1;3;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;4;5318 Black Pine Lane;;849-555-0139;1/15/2008;5-10 Miles;North America;64;1;27;3;1960;61-70
19716;361;AW00019716;;Logan;;Martin;0;S;;M;logan66@adventure-works.com;60000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Skilled Manual;Obrero especializado;Technicien;1;2;6114 Hobby Court;;397-555-0188;9/30/2007;5-10 Miles;North America;70;1;26;4;1954;61-70
19717;553;AW00019717;;Edward;A;Hill;0;S;;M;edward5@adventure-works.com;60000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Skilled Manual;Obrero especializado;Technicien;1;2;1204 Weber Blvd.;;295-555-0147;9/16/2007;5-10 Miles;North America;70;1;6;8;1954;61-70
19719;347;AW00019719;;Hunter;H;Baker;0;S;;M;hunter42@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;9203 Birch Bark Dr.;;924-555-0151;1/4/08;5-10 Miles;North America;71;1;19;2;1953;71-80
19720;536;AW00019720;;Kaitlyn;W;Phillips;0;M;;F;kaitlyn4@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;9151 Mount Dr.;;720-555-0175;2/8/08;5-10 Miles;North America;71;0;21;9;1953;71-80
19721;616;AW00019721;;Noah;;Allen;0;S;;M;noah71@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;912 Fremont St.;;386-555-0114;1/16/2008;5-10 Miles;North America;71;1;12;4;1953;71-80
19722;334;AW00019722;;Dalton;P;Bailey;0;M;;M;dalton87@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;6507 Fieldcrest Dr.;;561-555-0134;1/31/2008;1-2 Miles;North America;71;1;13;9;1953;71-80
19723;310;AW00019723;;Olivia;;Russell;0;M;;F;olivia65@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;2809 Via Montana;;556-555-0118;1/18/2008;5-10 Miles;North America;71;1;9;8;1953;71-80
19724;542;AW00019724;;Bryce;;Morris;0;S;;M;bryce17@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;2839 Redhead Way;;121-555-0178;9/1/07;5-10 Miles;North America;71;1;12;3;1953;71-80
19725;352;AW00019725;;Alexandria;A;Ramirez;0;M;;F;alexandria30@adventure-works.com;40000;3;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;0;2;2918 Pleasant Circle;;492-555-0166;9/21/2007;5-10 Miles;North America;72;1;4;10;1952;71-80
19727;612;AW00019727;;Natasha;J;Vazquez;0;M;;F;natasha14@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;0;2;9736 Colorado Dr.;;177-555-0115;8/7/07;1-2 Miles;North America;87;0;28;3;1937;81-90
19728;627;AW00019728;;Wyatt;;Edwards;0;M;;M;wyatt47@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;4609 Rosebrook Ct.;;885-555-0175;9/1/07;1-2 Miles;North America;86;0;11;10;1938;81-90
19729;60;AW00019729;;Nicole;;Patterson;0;M;;F;nicole59@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;9431 Sun View Terrace;;117-555-0178;12/17/2007;10+ Miles;North America;86;0;2;5;1938;81-90
19732;298;AW00019732;;Kyle;;Hill;0;S;;M;kyle41@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;7068 Rock Island Drive;;180-555-0128;11/3/07;10+ Miles;North America;85;0;18;5;1939;81-90
19733;623;AW00019733;;Caitlin;C;Watson;0;M;;F;caitlin0@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;8582 Los Gatos Court;;434-555-0167;8/8/07;1-2 Miles;North America;85;0;21;10;1939;81-90
19734;359;AW00019734;;Natalie;;Weisman;0;M;;F;natalie80@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;3924 Cactus Court;;913-555-0184;4/29/2008;1-2 Miles;North America;85;0;11;6;1939;81-90
19735;331;AW00019735;;Mackenzie;M;Reed;0;M;;F;mackenzie19@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;7111 Atchinson Stage Ct;# 180;488-555-0194;1/14/2008;1-2 Miles;North America;85;1;14;10;1939;81-90
19736;360;AW00019736;;Rachel;;Kelly;0;M;;F;rachel45@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;9149 San Simeon Drive;;696-555-0119;1/16/2008;1-2 Miles;North America;84;1;28;2;1940;81-90
19737;612;AW00019737;;Erin;J;Ramirez;0;S;;F;erin11@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;3518 Benita Way;;265-555-0132;1/26/2008;10+ Miles;North America;84;1;19;8;1940;81-90
19739;307;AW00019739;;Lucas;A;Perry;0;M;;M;lucas57@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;3918 Catalpa Court;;677-555-0122;2/24/2008;10+ Miles;North America;84;1;2;2;1940;81-90
19740;611;AW00019740;;Connie;R;Liang;0;S;;F;connie2@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;7914 H St.;#9;269-555-0133;2/9/08;10+ Miles;North America;84;1;21;11;1940;81-90
19742;609;AW00019742;;Alexia;;Russell;0;M;;F;alexia16@adventure-works.com;50000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;9810 Dumbarton Drive;;191-555-0146;4/23/2008;10+ Miles;North America;83;0;11;6;1941;81-90
19743;609;AW00019743;;Holly;;Rana;0;S;;F;holly10@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;2080 Sycamore Drive;;481-555-0142;10/12/07;10+ Miles;North America;83;1;10;8;1941;81-90
19744;310;AW00019744;;Tamara;;Cai;0;M;;F;tamara10@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;7600 Tupelp Drive;;735-555-0147;10/31/2007;10+ Miles;North America;83;1;3;8;1941;81-90
19745;343;AW00019745;;Kayla;D;Simmons;0;M;;F;kayla39@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;9606 Premier Pl.;;881-555-0160;10/5/07;10+ Miles;North America;83;1;18;9;1941;81-90
19747;311;AW00019747;;Louis;;Rai;0;M;;M;louis33@adventure-works.com;50000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;2505 N Francisco Way;;823-555-0168;9/1/07;10+ Miles;North America;81;0;19;12;1942;81-90
19749;359;AW00019749;;Natalie;A;Jackson;0;S;;F;natalie79@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;2;2429 Brown Street;;393-555-0186;2/18/2008;0-1 Miles;North America;46;1;16;9;1978;40-50
19750;52;AW00019750;;Miguel;;Flores;0;S;;M;miguel58@adventure-works.com;40000;0;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;3505 Bisca Y Court;;983-555-0156;3/11/08;5-10 Miles;North America;47;0;5;6;1977;40-50
19751;53;AW00019751;;Kaylee;E;Hall;0;S;;F;kaylee45@adventure-works.com;40000;0;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;8062 Oakgrove;;738-555-0155;11/18/2007;1-2 Miles;North America;47;0;6;7;1977;40-50
19754;612;AW00019754;;Francisco;;Rana;0;S;;M;francisco12@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;2903 Marsh Dr.;;449-555-0131;4/23/2008;1-2 Miles;North America;47;0;22;7;1977;40-50
19755;641;AW00019755;;Lauren;M;Foster;0;M;;F;lauren62@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;2;2598 La Vista Circle;;543-555-0120;4/28/2008;5-10 Miles;North America;47;0;24;6;1977;40-50
19756;307;AW00019756;;Nicolas;J;Yuan;0;S;;M;nicolas4@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;2;3168 Limewood Pl.;;891-555-0117;2/15/2008;5-10 Miles;North America;47;0;3;8;1977;40-50
19757;66;AW00019757;;Allison;A;Allen;0;M;;F;allison45@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;2;8707 Goen Road;;785-555-0139;12/10/07;1-2 Miles;North America;48;0;9;5;1976;40-50
19758;385;AW00019758;;Alex;;Wright;0;S;;M;alex50@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;2;2923 Stanford Street;;150-555-0169;9/7/07;1-2 Miles;North America;47;0;25;12;1976;40-50
19759;355;AW00019759;;Sydney;;Barnes;0;M;;F;sydney25@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;2;8629 English Court;;616-555-0166;11/30/2007;5-10 Miles;North America;48;0;6;4;1976;40-50
19760;326;AW00019760;;Sydney;;Russell;0;S;;F;sydney42@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;2;3076 Mount Dr;;841-555-0132;11/27/2007;1-2 Miles;North America;48;0;2;5;1976;40-50
19769;337;AW00019769;;Andrea;;Peterson;0;M;;F;andrea5@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;2;2551 Damascus Loop;;603-555-0114;4/17/2008;5-10 Miles;North America;44;1;27;7;1980;40-50
19774;631;AW00019774;;Brianna;M;Davis;0;M;;F;brianna4@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;3186 Concord Ct.;;255-555-0183;9/4/07;5-10 Miles;North America;49;0;7;11;1975;40-50
19776;314;AW00019776;;Judith;;Murphy;0;M;;F;judith6@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;9266 Trees Drive;;692-555-0193;12/8/07;5-10 Miles;North America;49;0;22;5;1975;40-50
19777;338;AW00019777;;Jonathan;C;Thomas;0;M;;M;jonathan64@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;2;5549 Bluejay Dr.;;154-555-0158;1/29/2008;1-2 Miles;North America;49;0;19;5;1975;40-50
19779;542;AW00019779;;Emily;;Foster;0;S;;F;emily41@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;2;3230 Hamilton Ave;;156-555-0175;1/1/08;5-10 Miles;North America;51;0;10;1;1973;51-60
19780;338;AW00019780;;Brianna;J;White;0;S;;F;brianna11@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;0;2;1985 Hickory Drive;;231-555-0138;2/29/2008;0-1 Miles;North America;50;1;11;12;1973;40-50
19781;52;AW00019781;;Alexis;;Washington;0;M;;F;alexis36@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;0;2;2267 Rampo Ct.;;472-555-0117;8/4/07;1-2 Miles;North America;48;0;2;4;1976;40-50
19799;385;AW00019799;;Austin;L;Taylor;0;S;;M;austin46@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;637 Lindsey Court;;621-555-0135;4/8/08;2-5 Miles;North America;51;0;17;6;1973;51-60
19800;339;AW00019800;;Lauren;E;White;0;S;;F;lauren31@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;1;6904 Sunset Way;;981-555-0176;12/23/2007;2-5 Miles;North America;51;0;13;3;1973;51-60
