CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance;Region;Age;BikeBuyer
16957;642;AW00016957;None;Seth;E;Wilson;0;1969-11-20;M;None;M;seth7@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;9563 Lani Kai Drive;None;619-555-0115;6/23/2008;0-1 Miles;North America;55;0
16958;49;AW00016958;None;Pedro;E;Torres;0;1971-11-02;M;None;M;pedro32@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;1409 Coachman Pl.;None;580-555-0194;8/15/2007;2-5 Miles;North America;53;0
16959;62;AW00016959;None;Carson;L;Foster;0;1971-02-08;M;None;M;carson15@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;1713 Alvarado;None;527-555-0115;9/8/07;2-5 Miles;North America;53;0
16960;543;AW00016960;None;Paige;None;Gray;0;1971-09-07;M;None;F;paige29@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;3929 Fern Street;None;630-555-0145;4/3/08;2-5 Miles;North America;53;0
16962;322;AW00016962;None;Zachary;None;Coleman;0;1969-08-25;M;None;M;zachary4@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4263 San Ysidro Court;None;579-555-0134;7/22/2008;0-1 Miles;North America;55;0
16963;339;AW00016963;None;Faith;S;Hughes;0;1969-01-27;M;None;F;faith10@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;8017 Roanoke Drive;None;279-555-0196;10/4/07;0-1 Miles;North America;55;0
16964;51;AW00016964;None;Gavin;None;Wood;0;1969-05-20;M;None;M;gavin2@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5696 Morgan Territory Rd.;None;696-555-0114;8/5/07;0-1 Miles;North America;55;0
16965;307;AW00016965;None;Kristi;D;Romero;0;1968-03-02;S;None;F;kristi4@adventure-works.com;70000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;1;4485 Mt. Orange Place;None;375-555-0175;9/19/2007;0-1 Miles;North America;56;0
16966;336;AW00016966;None;Amanda;S;Diaz;0;1967-06-11;M;None;F;amanda43@adventure-works.com;40000;5;5;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;3;8083 Ridgewood Drive;None;931-555-0154;6/19/2008;10+ Miles;North America;57;0
16967;546;AW00016967;None;Noah;None;Hernandez;0;1970-02-15;S;None;M;noah45@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;3648 Hedaro Court;None;180-555-0137;5/13/2008;2-5 Miles;North America;54;1
16968;359;AW00016968;None;Ian;None;Griffin;0;1970-02-15;S;None;M;ian61@adventure-works.com;80000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6522 Panoramic Dr.;None;849-555-0119;5/21/2008;0-1 Miles;North America;54;1
16969;369;AW00016969;None;Jackson;None;Turner;0;1970-09-02;M;None;M;jackson35@adventure-works.com;80000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4246 Falls Ct.;None;618-555-0131;5/20/2008;0-1 Miles;North America;54;1
16970;634;AW00016970;None;Katherine;None;Foster;0;1967-08-16;S;None;F;katherine42@adventure-works.com;50000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;7479 Ellis Street;None;554-555-0116;10/14/2007;2-5 Miles;North America;57;1
16971;618;AW00016971;None;Alexia;L;Bryant;0;1967-09-17;S;None;F;alexia14@adventure-works.com;50000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;1;1947 El Mundo Dr;None;863-555-0120;12/27/2007;0-1 Miles;North America;57;0
16972;542;AW00016972;None;Lucas;None;Hernandez;0;1967-04-10;S;None;M;lucas41@adventure-works.com;50000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;5958 Cross Road;None;205-555-0120;10/14/2007;2-5 Miles;North America;57;1
16973;298;AW00016973;None;Katherine;None;Collins;0;1967-03-27;S;None;F;katherine51@adventure-works.com;50000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;8422 Castle Rock;None;610-555-0182;10/18/2007;2-5 Miles;North America;57;1
16974;612;AW00016974;None;Paige;None;Rivera;0;1967-06-28;S;None;F;paige41@adventure-works.com;50000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;5267 Counting Drive;None;411-555-0124;10/11/07;2-5 Miles;North America;57;1
16975;548;AW00016975;None;Benjamin;None;Lee;0;1966-06-10;M;None;M;benjamin37@adventure-works.com;60000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;3656 N. Michell Canyon Rd.;None;463-555-0118;3/9/08;2-5 Miles;North America;58;0
16976;299;AW00016976;None;Sandra;A;Xu;0;1966-03-10;S;None;F;sandra19@adventure-works.com;60000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;0;8039 Westcliffe Pl.;None;851-555-0174;10/2/07;0-1 Miles;North America;58;1
16977;316;AW00016977;None;Noah;B;Adams;0;1966-10-06;S;None;M;noah41@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6738 Wallace Dr.;None;780-555-0167;11/9/07;2-5 Miles;North America;58;1
16978;642;AW00016978;None;Jeremy;None;Rivera;0;1966-04-04;M;None;M;jeremy37@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;7176 A St.;None;990-555-0185;9/13/2007;0-1 Miles;North America;58;0
16979;336;AW00016979;None;Kaitlyn;J;Rogers;0;1966-08-03;S;None;F;kaitlyn49@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;7826 W. Hookston Road;None;597-555-0139;5/16/2008;2-5 Miles;North America;58;1
16980;642;AW00016980;None;Jill;None;Moore;0;1966-04-08;M;None;F;jill5@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4379 Lakeside Court;None;126-555-0139;10/13/2007;2-5 Miles;North America;58;0
16981;542;AW00016981;None;Hunter;None;Simmons;0;1969-07-16;M;None;M;hunter12@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;3397 C Olivera Rd;None;898-555-0192;5/20/2008;0-1 Miles;North America;55;1
16982;300;AW00016982;None;Jillian;None;Lopez;0;1969-03-07;M;None;F;jillian17@adventure-works.com;70000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;2;1706 Vallejo;None;887-555-0150;8/1/07;0-1 Miles;North America;55;0
16983;385;AW00016983;None;Gabriel;L;Collins;0;1969-03-05;M;None;M;gabriel32@adventure-works.com;80000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;1040 Northridge Road;None;562-555-0115;5/26/2008;0-1 Miles;North America;55;1
16984;311;AW00016984;None;Rodney;I;Moreno;0;1965-01-04;S;None;M;rodney2@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;7585 St. George Dr;None;265-555-0159;11/16/2007;2-5 Miles;North America;59;1
16985;546;AW00016985;None;Adam;None;Li;0;1965-10-04;S;None;M;adam23@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;2022 Highridge Court;None;497-555-0140;2/26/2008;2-5 Miles;North America;59;0
16987;60;AW00016987;None;Miguel;D;Clark;0;1965-04-09;S;None;M;miguel19@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;3244 E Eagle Peak Rd.;None;188-555-0182;2/14/2008;2-5 Miles;North America;59;1
16988;348;AW00016988;None;Brian;R;Bailey;0;1965-04-19;S;None;M;brian27@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;2;9013 Ramsay Circle;None;621-555-0190;6/3/08;0-1 Miles;North America;59;0
16989;616;AW00016989;None;Emma;None;Richardson;0;1965-09-20;S;None;F;emma36@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;3499 Parkway Drive;None;849-555-0148;5/29/2008;2-5 Miles;North America;59;1
16990;359;AW00016990;None;Zachary;None;Griffin;0;1965-07-21;M;None;M;zachary19@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;7173 Oak Creek Ct;None;914-555-0183;12/29/2007;0-1 Miles;North America;59;0
16991;614;AW00016991;None;Brianna;C;Henderson;0;1964-09-21;S;None;F;brianna51@adventure-works.com;60000;4;4;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;1961 Marfargoa Drive;None;808-555-0149;9/22/2007;2-5 Miles;North America;60;0
16992;307;AW00016992;None;Lucas;None;Watson;0;1964-09-16;S;None;M;lucas71@adventure-works.com;60000;4;4;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;595 Clayton Rd.;None;947-555-0187;10/2/07;2-5 Miles;North America;60;0
16994;311;AW00016994;None;Deanna;E;Torres;0;1964-06-16;S;None;F;deanna38@adventure-works.com;60000;5;5;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;2383 Pepper Drive;None;199-555-0158;3/3/08;2-5 Miles;North America;60;0
16995;63;AW00016995;None;Taylor;J;Hall;0;1964-07-21;S;None;F;taylor70@adventure-works.com;60000;5;5;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;3;4769 Detroit Avenue;None;765-555-0160;12/13/2007;5-10 Miles;North America;60;1
16996;62;AW00016996;None;Destiny;M;Walker;0;1964-07-14;S;None;F;destiny21@adventure-works.com;60000;5;5;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;3;5878 East L Street;None;923-555-0167;12/17/2007;2-5 Miles;North America;60;1
16997;369;AW00016997;None;Natalie;None;Allen;0;1964-04-24;S;None;F;natalie66@adventure-works.com;60000;4;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;2;6647 McDandy St.;None;318-555-0118;11/20/2007;0-1 Miles;North America;60;1
16998;611;AW00016998;None;Jennifer;D;Lopez;0;1964-07-11;S;None;F;jennifer24@adventure-works.com;60000;4;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;2;3355 Carpetta Circle;None;774-555-0126;11/19/2007;0-1 Miles;North America;60;1
16999;383;AW00016999;None;Chloe;M;Kelly;0;1964-04-18;S;None;F;chloe64@adventure-works.com;60000;4;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;2;6206 Heavenly Drive;None;135-555-0183;11/13/2007;0-1 Miles;North America;60;1
17000;307;AW00017000;None;Miranda;M;Henderson;0;1963-07-03;S;None;F;miranda5@adventure-works.com;70000;4;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;39 Mt. Etna Drive;None;796-555-0155;5/15/2008;2-5 Miles;North America;61;1
17001;638;AW00017001;None;Ashley;F;Moore;0;1963-09-02;S;None;F;ashley8@adventure-works.com;70000;4;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;2;7675 Marcia Drive;None;947-555-0143;5/10/08;0-1 Miles;North America;61;1
17002;546;AW00017002;None;Dylan;None;Martin;0;1963-12-15;S;None;M;dylan44@adventure-works.com;70000;4;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;2;9444 Warmcastle Ct.;None;489-555-0118;5/21/2008;2-5 Miles;North America;60;1
17003;299;AW00017003;None;Joanna;M;Dominguez;0;1963-10-28;S;None;F;joanna11@adventure-works.com;70000;4;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;2;757 Ptarmigan Drive;None;625-555-0168;5/1/08;0-1 Miles;North America;61;1
17004;300;AW00017004;None;Krista;L;Torres;0;1963-05-08;S;None;F;krista12@adventure-works.com;70000;4;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;2;2603 Brenda Circle;None;494-555-0118;5/4/08;2-5 Miles;North America;61;1
17006;553;AW00017006;None;Hunter;J;Williams;0;1963-02-07;M;None;M;hunter61@adventure-works.com;70000;4;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;2;4908 Chickpea Ct.;None;457-555-0119;5/25/2008;0-1 Miles;North America;61;1
17007;314;AW00017007;None;Samuel;None;Hayes;0;1968-06-21;S;None;M;samuel22@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;2446 Farm Bureau Rd;None;673-555-0152;5/14/2008;2-5 Miles;North America;56;1
17008;343;AW00017008;None;Connor;None;Turner;0;1968-04-28;S;None;M;connor34@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;401 Jomar;None;691-555-0182;5/18/2008;2-5 Miles;North America;56;1
17009;343;AW00017009;None;Wyatt;None;Butler;0;1968-10-26;S;None;M;wyatt64@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;2066 Napa Court;None;361-555-0116;5/11/08;2-5 Miles;North America;56;1
17010;361;AW00017010;None;Brianna;None;James;0;1968-04-27;S;None;F;brianna43@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;1880 Birchwood;None;564-555-0115;5/18/2008;2-5 Miles;North America;56;1
17011;372;AW00017011;None;Sara;K;Hill;0;1968-04-20;M;None;F;sara39@adventure-works.com;60000;2;2;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;8805 Wiget Lane;None;398-555-0151;11/9/07;2-5 Miles;North America;56;1
17012;334;AW00017012;None;Joan;None;Collins;0;1963-10-19;M;None;F;joan12@adventure-works.com;60000;3;2;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;9841 Marsh Meadow Way;None;633-555-0185;11/26/2007;2-5 Miles;North America;61;1
17013;548;AW00017013;None;Gabriella;L;Mitchell;0;1962-03-09;S;None;F;gabriella34@adventure-works.com;70000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;7459 Rolando Avenue;None;150-555-0182;5/21/2008;0-1 Miles;North America;62;1
17014;368;AW00017014;None;Michael;None;Harris;0;1962-10-27;S;None;M;michael45@adventure-works.com;70000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;475 Santa Maria;None;833-555-0154;8/15/2007;2-5 Miles;North America;62;0
17015;642;AW00017015;None;Kelly;None;Patterson;0;1962-05-05;S;None;F;kelly15@adventure-works.com;70000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;238 Montego;None;445-555-0121;11/4/07;2-5 Miles;North America;62;0
17016;360;AW00017016;None;Hailey;R;Hughes;0;1962-08-24;S;None;F;hailey31@adventure-works.com;70000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;1159 LaCrosse Ave;None;843-555-0191;8/20/2007;2-5 Miles;North America;62;0
17017;633;AW00017017;None;Jeremiah;None;Jones;0;1962-05-04;M;None;M;jeremiah26@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;6938 Hilltop Dr;None;789-555-0110;5/31/2008;0-1 Miles;North America;62;1
17018;575;AW00017018;None;Mandy;None;Guo;0;1961-06-14;M;None;F;mandy19@adventure-works.com;40000;4;3;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;3;3987 Spring Water St.;None;780-555-0110;11/10/07;2-5 Miles;North America;63;0
17019;536;AW00017019;None;Andrea;C;Hall;0;1961-05-27;M;None;F;andrea44@adventure-works.com;40000;4;3;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;4;3270 Temple Drive;None;570-555-0155;6/2/08;2-5 Miles;North America;63;0
17020;614;AW00017020;None;Ashley;J;Bryant;0;1961-08-21;M;None;F;ashley45@adventure-works.com;40000;4;2;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;4642 Canyon Creek Drive;None;640-555-0110;11/3/07;2-5 Miles;North America;63;1
17021;331;AW00017021;None;Nicole;None;Reed;0;1961-07-06;M;None;F;nicole29@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;4904 Hillview Drive;None;110-555-0150;11/22/2007;2-5 Miles;North America;63;1
17022;361;AW00017022;None;Karen;None;Morgan;0;1961-04-11;M;None;F;karen34@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;7185 Westcliffe Place;None;134-555-0150;11/30/2007;2-5 Miles;North America;63;1
17023;69;AW00017023;None;Jeremiah;B;Harris;0;1960-07-16;M;None;M;jeremiah5@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;7400 Robinson Street;None;711-555-0113;12/14/2007;0-1 Miles;North America;64;1
17024;335;AW00017024;None;Jacqueline;C;Diaz;0;1960-11-11;M;None;F;jacqueline22@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;9121 Pinnacle Drive;None;185-555-0142;11/10/07;0-1 Miles;North America;64;1
17025;50;AW00017025;None;Ryan;None;Taylor;0;1967-05-02;S;None;M;ryan48@adventure-works.com;50000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;4434 Yosemite Circle;None;156-555-0110;1/16/2008;2-5 Miles;North America;57;1
17026;60;AW00017026;None;Jordan;None;Li;0;1967-07-13;S;None;M;jordan22@adventure-works.com;50000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;6122 Orange St;None;179-555-0120;9/1/07;0-1 Miles;North America;57;0
17027;71;AW00017027;None;Brianna;None;Taylor;0;1967-06-27;S;None;F;brianna7@adventure-works.com;50000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;6257 Jennifer Way;None;107-555-0171;8/6/07;0-1 Miles;North America;57;0
17028;635;AW00017028;None;Grace;A;Richardson;0;1960-10-27;M;None;F;grace35@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;1368 Palms Drive;None;723-555-0160;11/21/2007;2-5 Miles;North America;64;1
17029;301;AW00017029;None;Suzanne;E;Xu;0;1960-12-25;M;None;F;suzanne13@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;9681 VistaView Way;None;739-555-0198;11/28/2007;0-1 Miles;North America;63;1
17030;338;AW00017030;None;Emily;None;Russell;0;1959-02-25;M;None;F;emily45@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;2630 Deermeadow Way;None;107-555-0193;11/7/07;2-5 Miles;North America;65;1
17031;322;AW00017031;None;Grace;L;Thomas;0;1959-11-25;M;None;F;grace10@adventure-works.com;60000;5;4;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;3994 Sucamore Drive;None;958-555-0194;10/11/07;2-5 Miles;North America;64;0
17032;301;AW00017032;None;Alexandria;None;Flores;0;1959-11-06;M;None;F;alexandria12@adventure-works.com;60000;5;4;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;3448 Concord;None;111-555-0183;4/15/2008;2-5 Miles;North America;65;0
17034;53;AW00017034;None;Lauren;None;Clark;0;1959-04-12;S;None;F;lauren37@adventure-works.com;60000;4;3;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;0;2221 Teak Court;None;819-555-0134;1/29/2008;2-5 Miles;North America;65;1
17035;648;AW00017035;None;Jordan;None;Flores;0;1959-10-22;M;None;M;jordan9@adventure-works.com;60000;4;3;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;1290 Arguello Blvd.;None;192-555-0177;8/19/2007;2-5 Miles;North America;65;0
17036;49;AW00017036;None;Savannah;J;Perez;0;1959-07-20;M;None;F;savannah34@adventure-works.com;70000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;3;445 Bishop Drive;None;554-555-0191;8/24/2007;10+ Miles;North America;65;0
17037;49;AW00017037;None;Kenneth;W;Nath;0;1959-11-11;M;None;M;kenneth15@adventure-works.com;80000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;1872 Chance Drive;None;155-555-0111;3/7/08;0-1 Miles;North America;65;1
17039;337;AW00017039;None;Ariana;None;Watson;0;1958-04-16;M;None;F;ariana0@adventure-works.com;60000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;2468 Alexander Pl;None;582-555-0147;11/7/07;2-5 Miles;North America;66;1
